value,ioc_type,first_seen,last_seen,malware,threat_type,reporter,features.confidence,features.has_malware,features.ioc_type,features.threat_type,features.days_since_first_seen,features.days_since_last_seen,features.seen_duration_days,domain_tld,domain_length,domain_digits,domain_hyphens,ip_octets,ip_port
ac77355d11673156753c0892ec3246b5,md5_hash,2025-09-15 00:26:23,,win.rhadamanthys,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
1e3ac5879e4cb55c7903ff0fcf3cbcddfb81faaa9e2fa6810ca17302eabd7ee9,sha256_hash,2025-09-15 00:26:23,,win.rhadamanthys,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
18655b9c7143b78547ef62415567510e976ba9e4,sha1_hash,2025-09-15 00:26:23,,win.rhadamanthys,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
2980100939c861389752809c9414f12d3de7f9d1,sha1_hash,2025-09-15 00:26:24,,win.rhadamanthys,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
22f7ff2d7cd2657eef84b3e942429084,md5_hash,2025-09-15 00:26:24,,win.darkcloud,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
287444454d9a7a0028fc26569b08ac4bed7fb39469bef19304a9df70f06447c0,sha256_hash,2025-09-15 00:26:24,,win.darkcloud,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
5c0214f5bd1cfff6cd9d5f23bebe3057d4e50e066e8b49ccd58454da71992c10,sha256_hash,2025-09-15 00:26:25,,win.xworm,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
127f8791920a925dab65790753f46a989e616d7c,sha1_hash,2025-09-15 00:26:25,,win.xworm,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
9c3321acc4ea5bf454bce215e3a6787a,md5_hash,2025-09-15 00:26:25,,win.rhadamanthys,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
14b91ed2158b2f711a8c75fa12a5a53552e7920c534fafd413df9d79ed91d2ac,sha256_hash,2025-09-15 00:26:25,,win.rhadamanthys,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
907526c3c3900f327899c251e01e0bd5678774fc163f0c053eec4cbe1ea5e8b2,sha256_hash,2025-09-15 00:26:26,,win.quasar_rat,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
ba5805c1b53e91e5519c849e79e85f561b72c996,sha1_hash,2025-09-15 00:26:26,,win.quasar_rat,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
969505140165f0a33c192ad200916668,md5_hash,2025-09-15 00:26:26,,win.xworm,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
41c6e720004609858466e8c250864cb1f727d19aa44889359cd05c7fc6b3563b,sha256_hash,2025-09-15 00:26:27,,win.nimgrabber,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
a3167bcde7d5e6833416134e9cbb5560,md5_hash,2025-09-15 00:26:27,,win.quasar_rat,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
3b395eaa3eec982a54ab302603397d9d86854714,sha1_hash,2025-09-15 00:26:27,,win.nimgrabber,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
d3772450f9a95dc0845464d9dea40f05,md5_hash,2025-09-15 00:26:28,,win.rhadamanthys,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
a34b6a0f667b145a5034d2a7c0cd96eb1636b0ba98055c490dce3fc3fa89d2a9,sha256_hash,2025-09-15 00:26:28,,win.rhadamanthys,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
09b577c0fca0a4a5173e1a94887f9ec08c658b6c,sha1_hash,2025-09-15 00:26:28,,win.rhadamanthys,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
0eb1700ab1a3d4d5b93dc4a09e48eff5,md5_hash,2025-09-15 00:26:28,,win.nimgrabber,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
1142913f87f43537066597caf5d9b921,md5_hash,2025-09-15 00:26:29,,win.xworm,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
6c753d89a84cd6e4c1d7cf4bd81efff020b2ac0666cbe354d8981ea30ab3f641,sha256_hash,2025-09-15 00:26:29,,win.xworm,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
996750d0dbe4a4b2ccf8d509e4a2dc4c02621147,sha1_hash,2025-09-15 00:26:29,,win.xworm,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
1928282304b3003b03017db0dd49b15e94dcaa1d,sha1_hash,2025-09-15 00:26:30,,win.valley_rat,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
d1976af3007a543402a00c3f32c28143,md5_hash,2025-09-15 00:26:30,,win.amadey,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
4e578b232575186dc6af4795fa482bf6473102252881140afb8e66c7980195ee,sha256_hash,2025-09-15 00:26:30,,win.amadey,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
bcbaae3f9665b341dd23032a47f73fc9c1cc5eba,sha1_hash,2025-09-15 00:26:30,,win.amadey,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
efd746c3d6b5f44f7df1eeb2f945a28b2f25398e841c1b69bbdf092aecc7643b,sha256_hash,2025-09-15 00:26:31,,win.xworm,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
70358ac51667c00abaa7bad485ac333d1b55d060,sha1_hash,2025-09-15 00:26:31,,win.xworm,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
a6b3ec33d94689ceeb5d1dde616a89bc,md5_hash,2025-09-15 00:26:31,,win.valley_rat,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
018d7c99435e7c6ad6fdb7e33e99005aa9a0b98d3571a361227240257ce72aca,sha256_hash,2025-09-15 00:26:31,,win.valley_rat,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
1f3863c02df653ed02eaeffa3dcc423796f19ff5f1ad9d8709c0eb83f5fbeed0,sha256_hash,2025-09-15 00:26:32,,win.amadey,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
75218b8488a3e5e72672fa252ae56b48d15737c7,sha1_hash,2025-09-15 00:26:32,,win.amadey,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
a5df55065370a67e3f572a03fab910e6,md5_hash,2025-09-15 00:26:32,,win.xworm,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
8ba9ecb9371cf3a9e614bc5d8f01888c,md5_hash,2025-09-15 00:26:33,,win.valley_rat,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
d937967673ade8a2145b7ab09aa6b23218b0107de795ce729c30eb2782ef4ce1,sha256_hash,2025-09-15 00:26:33,,win.valley_rat,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
38ae4a583ca486b35da3a7a19e27df0f7bf4085e,sha1_hash,2025-09-15 00:26:33,,win.valley_rat,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
e331505b23cdc0d4e428bd80c4feb01f,md5_hash,2025-09-15 00:26:33,,win.amadey,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
670519058a309a63ff63bbf573f79916,md5_hash,2025-09-15 00:26:34,,win.petya,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
65f77a21080cb4f151d0df6142a0eb039f6ecdc73346e7eece0f56408b8f4c27,sha256_hash,2025-09-15 00:26:34,,win.petya,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
9b0ee05fffda0b16cf9daac587cb92bb06d3981b,sha1_hash,2025-09-15 00:26:34,,win.petya,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
baba1728a03c8c05b13b57c909778c0a,md5_hash,2025-09-15 00:26:35,,win.petya,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
b949e95160734c2240ed6f330a5586e2a890264ae207df2b2f7209e361b1d239,sha256_hash,2025-09-15 00:26:35,,win.petya,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
d31f86ba572904192d7476ca376686e76e103d28,sha1_hash,2025-09-15 00:26:35,,win.petya,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
c8e3f1bf0b67c83d2a6d9e594de8067f0378e6c5,sha1_hash,2025-09-15 00:26:36,,win.petya,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
c6854118f7e9ea0ec3cbd6163e3e2541,md5_hash,2025-09-15 00:26:36,,win.petya,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
ccdad8f0f97fc54d7d568414364887dcbe57299257305994ea187c43a7c040a8,sha256_hash,2025-09-15 00:26:36,,win.petya,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
a6ebfa062270a321241439e8df72664cd54ea1bc,sha1_hash,2025-09-15 00:26:36,,win.petya,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
c7c270f9d3ae80ec5e8926a3cd1fb5c9d208f1dc,sha1_hash,2025-09-15 00:26:37,,win.petya,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
b15920685a76992ad8179687b3c0a7c3,md5_hash,2025-09-15 00:26:37,,win.petya,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
01b57ae9cb77780f0fa2bb06f2eb78bcba188e824811e21f4b2b00d7f6fd7c1d,sha256_hash,2025-09-15 00:26:37,,win.petya,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
c75a0c76dd7cd7f364421b9b13bd2d7c4a0778bfc2a4e85e54283d75e91ae65c,sha256_hash,2025-09-15 00:26:38,,win.petya,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
3393a8c258239d6802553fd1cce397e18fa285a1,sha1_hash,2025-09-15 00:26:38,,win.petya,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
096dd6f0422ea562956e4eb64c48e311,md5_hash,2025-09-15 00:26:38,,win.petya,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
f3cc228437d4bcad020da7c4c224d39b77bb966fade73f20b121d78bcc66ef0a,sha256_hash,2025-09-15 00:26:38,,win.petya,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
23228723bd373f0a2907aa450ebaf3a218fac346c3d854ee7554b899dcc198ab,sha256_hash,2025-09-15 00:26:39,,win.quasar_rat,payload,Grim,95,1,sha256_hash,payload,1,1,,,,,,,
584f8c3482e8123affe0c915a71c7b5a1cf7cb14,sha1_hash,2025-09-15 00:26:39,,win.quasar_rat,payload,Grim,95,1,sha1_hash,payload,1,1,,,,,,,
430df771b70ab0f47cbed46a479d0c89,md5_hash,2025-09-15 00:26:40,,win.quasar_rat,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
67e8ccaecdce7983a40fc09d239945c4,md5_hash,2025-09-15 00:26:39,,win.petya,payload,Grim,95,1,md5_hash,payload,1,1,,,,,,,
v1.q780.ru,domain,2025-09-15 01:40:55,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,1,1,,ru,10,4,0,,
w.q780.ru,domain,2025-09-15 02:04:46,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,1,1,,ru,9,3,0,,
h8.l-5228.ru,domain,2025-09-15 02:20:01,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,1,1,,ru,12,5,1,,
8.217.170.127:443,ip,2025-09-15 02:53:14,2025-09-15 13:53:24,win.cobalt_strike,botnet_cc,abuse_ch,75,1,ip,botnet_cc,1,0,0,,,,,4,443
9.v9542.ru,domain,2025-09-15 03:04:50,,js.clearfake,payload_delivery,threatcat_ch,100,1,domain,payload_delivery,1,1,,ru,10,5,0,,
106.75.31.195:443,ip,2025-09-15 03:35:28,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,443
23.20.96.115:80,ip,2025-09-15 03:35:29,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,80
192.227.231.29:443,ip,2025-09-15 03:35:30,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,443
103.124.105.209:8443,ip,2025-09-15 03:35:30,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,8443
149.28.145.21:443,ip,2025-09-15 03:35:31,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,443
106.75.177.66:8080,ip,2025-09-15 03:35:31,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,8080
106.75.3.229:443,ip,2025-09-15 03:35:31,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,443
106.75.5.214:18080,ip,2025-09-15 03:35:32,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,18080
113.45.252.77:443,ip,2025-09-15 03:35:32,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,443
113.45.255.36:443,ip,2025-09-15 03:35:33,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,443
83.229.121.82:443,ip,2025-09-15 03:35:33,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,443
39.106.253.209:50050,ip,2025-09-15 03:35:33,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,50050
83.229.122.59:9999,ip,2025-09-15 03:35:33,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,9999
116.205.106.137:8888,ip,2025-09-15 03:35:33,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,8888
5.146.185.106:4444,ip,2025-09-15 03:35:34,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,4444
149.104.26.156:2096,ip,2025-09-15 03:35:34,,win.cobalt_strike,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2096
52.59.212.110:7000,ip,2025-09-15 03:35:35,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,7000
52.221.219.81:2761,ip,2025-09-15 03:35:35,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2761
3.112.233.93:1201,ip,2025-09-15 03:35:35,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1201
51.96.129.157:53282,ip,2025-09-15 03:35:35,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,53282
91.84.100.59:4444,ip,2025-09-15 03:35:35,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,4444
35.90.240.166:28287,ip,2025-09-15 03:35:35,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,28287
3.85.2.175:1098,ip,2025-09-15 03:35:36,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1098
54.215.253.62:38205,ip,2025-09-15 03:35:36,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,38205
35.177.169.228:12322,ip,2025-09-15 03:35:36,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,12322
3.67.76.6:13416,ip,2025-09-15 03:35:36,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,13416
3.145.104.63:587,ip,2025-09-15 03:35:36,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,587
51.16.46.9:2939,ip,2025-09-15 03:35:37,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2939
13.247.97.6:39536,ip,2025-09-15 03:35:37,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,39536
13.247.97.6:22636,ip,2025-09-15 03:35:37,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,22636
13.61.152.229:8888,ip,2025-09-15 03:35:37,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,8888
196.75.129.87:2222,ip,2025-09-15 03:35:38,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2222
15.160.143.216:1758,ip,2025-09-15 03:35:38,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1758
16.176.101.235:2087,ip,2025-09-15 03:35:38,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2087
15.160.143.216:28208,ip,2025-09-15 03:35:38,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,28208
13.57.235.59:5938,ip,2025-09-15 03:35:39,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,5938
51.44.179.228:17222,ip,2025-09-15 03:35:39,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,17222
13.57.235.59:788,ip,2025-09-15 03:35:39,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,788
3.71.116.1:8010,ip,2025-09-15 03:35:39,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,8010
196.65.209.100:2222,ip,2025-09-15 03:35:40,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2222
40.192.14.47:21336,ip,2025-09-15 03:35:40,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,21336
18.61.161.162:47001,ip,2025-09-15 03:35:40,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,47001
13.57.235.59:43688,ip,2025-09-15 03:35:40,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,43688
43.218.23.37:5984,ip,2025-09-15 03:35:40,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,5984
13.60.61.146:9090,ip,2025-09-15 03:35:41,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,9090
43.218.143.6:44819,ip,2025-09-15 03:35:41,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,44819
18.141.236.68:1961,ip,2025-09-15 03:35:42,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1961
16.62.129.159:31291,ip,2025-09-15 03:35:42,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,31291
40.192.34.103:1797,ip,2025-09-15 03:35:42,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1797
51.94.17.105:2455,ip,2025-09-15 03:35:43,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2455
16.78.100.190:7443,ip,2025-09-15 03:35:43,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,7443
16.78.100.190:43,ip,2025-09-15 03:35:43,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,43
44.249.85.76:3504,ip,2025-09-15 03:35:43,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,3504
3.107.83.186:19074,ip,2025-09-15 03:35:43,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,19074
157.175.42.122:389,ip,2025-09-15 03:35:44,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,389
157.175.42.122:4839,ip,2025-09-15 03:35:44,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,4839
16.26.180.227:5672,ip,2025-09-15 03:35:44,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,5672
13.201.15.172:6001,ip,2025-09-15 03:35:44,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,6001
51.94.17.105:51005,ip,2025-09-15 03:35:44,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,51005
13.208.248.219:21,ip,2025-09-15 03:35:45,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,21
43.217.18.132:1311,ip,2025-09-15 03:35:45,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1311
40.172.191.188:20548,ip,2025-09-15 03:35:45,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,20548
99.79.66.250:33652,ip,2025-09-15 03:35:45,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,33652
99.79.66.250:16802,ip,2025-09-15 03:35:45,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,16802
54.191.245.24:103,ip,2025-09-15 03:35:45,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,103
51.16.51.162:44817,ip,2025-09-15 03:35:46,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,44817
44.246.27.138:8082,ip,2025-09-15 03:35:46,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,8082
51.16.51.162:16267,ip,2025-09-15 03:35:46,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,16267
54.176.184.245:15915,ip,2025-09-15 03:35:47,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,15915
3.107.88.77:47317,ip,2025-09-15 03:35:47,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,47317
3.26.185.183:52057,ip,2025-09-15 03:35:47,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,52057
51.44.170.225:1961,ip,2025-09-15 03:35:47,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1961
35.177.146.44:12079,ip,2025-09-15 03:35:48,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,12079
3.70.46.61:8088,ip,2025-09-15 03:35:48,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,8088
13.51.47.229:2553,ip,2025-09-15 03:35:49,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2553
13.51.47.229:2403,ip,2025-09-15 03:35:49,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2403
13.51.47.229:103,ip,2025-09-15 03:35:49,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,103
13.51.47.229:18503,ip,2025-09-15 03:35:49,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,18503
13.51.47.229:2003,ip,2025-09-15 03:35:49,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2003
18.231.228.58:1433,ip,2025-09-15 03:35:49,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1433
18.117.158.136:2083,ip,2025-09-15 03:35:50,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2083
35.87.29.39:1911,ip,2025-09-15 03:35:50,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1911
35.87.29.39:10261,ip,2025-09-15 03:35:50,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,10261
15.236.226.45:6443,ip,2025-09-15 03:35:50,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,6443
35.87.29.39:1961,ip,2025-09-15 03:35:50,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1961
15.236.226.45:443,ip,2025-09-15 03:35:50,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,443
56.155.140.253:990,ip,2025-09-15 03:35:51,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,990
18.142.243.219:9374,ip,2025-09-15 03:35:51,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,9374
56.155.140.253:790,ip,2025-09-15 03:35:51,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,790
18.142.243.219:1224,ip,2025-09-15 03:35:51,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1224
18.117.158.136:1433,ip,2025-09-15 03:35:51,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1433
13.56.151.179:59101,ip,2025-09-15 03:35:52,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,59101
13.56.151.179:5901,ip,2025-09-15 03:35:52,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,5901
13.232.85.0:22079,ip,2025-09-15 03:35:52,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,22079
54.255.5.49:20001,ip,2025-09-15 03:35:53,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,20001
16.78.83.97:80,ip,2025-09-15 03:35:52,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,80
54.255.5.49:20201,ip,2025-09-15 03:35:53,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,20201
54.255.5.49:10001,ip,2025-09-15 03:35:53,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,10001
54.255.5.49:8001,ip,2025-09-15 03:35:53,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,8001
3.250.183.57:3306,ip,2025-09-15 03:35:53,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,3306
18.209.61.71:21230,ip,2025-09-15 03:35:54,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,21230
15.236.225.141:20548,ip,2025-09-15 03:35:54,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,20548
15.236.225.141:1098,ip,2025-09-15 03:35:54,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1098
3.34.49.194:33449,ip,2025-09-15 03:35:55,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,33449
3.34.49.194:1099,ip,2025-09-15 03:35:55,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,1099
160.178.226.254:2222,ip,2025-09-15 03:35:55,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,2222
3.143.3.214:43024,ip,2025-09-15 03:35:55,,win.meterpreter,botnet_cc,sojubear,50,1,ip,botnet_cc,1,1,,,,,,4,43024
